N_at_first_fluid_shell,all_halo_flux_status,black_hole_grid_index,black_hole_mass_factor,black_hole_mass_msun,black_hole_to_represented_halo_mass,bridge_status,first_shell_gravothermal_luminosity_msun_kms2_per_myr,fp_boundary_angular_kernel_status,fp_geometric_admissible,fp_geometric_reason,fp_loss_cone_kernel_status,halo_grid_index,halo_mass_factor,index,interface_implementation_status,maximum_absolute_gravothermal_luminosity_msun_kms2_per_myr,maximum_outward_gravothermal_luminosity_msun_kms2_per_myr,prep_reason,prep_status,r_h_pc,r_in_over_r_g,r_in_over_r_h,r_in_pc,r_out_pc,radius_of_maximum_absolute_luminosity_pc,represented_halo_mass_msun,rho_boundary_msun_pc3,sigma0_over_m_cm2_g,sigma_boundary_kms,sigma_grid_index,tag,yukawa_w_kms
0.8678419656641392,ALL_HALO_FLUX_COMPLETE,0,0.1,400000.0,0.00020264403892034902,SUBGRID_MASS_FRACTION_TOO_LARGE,2336670.129766953,,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,20,RESOLVED_FP_REPLACEMENT_REQUIRED,8007433.174235734,8007433.174235734,,INTERFACE_COMPLETE,4.920324306900358,662052060.1144994,2.575593691368185,12.6727562443381,,84.39565105036735,1973904597.101045,3.9227625802597728,10.0,17.619680990144527,0,s0010_h01_bh00,80.0
0.8259601441122655,ALL_HALO_FLUX_COMPLETE,1,0.1291549665014884,516619.8660059536,0.00026172484058483987,SUBGRID_MASS_FRACTION_TOO_LARGE,3001376.3255625283,,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,21,RESOLVED_FP_REPLACEMENT_REQUIRED,9669608.123892555,9669608.123892555,,INTERFACE_COMPLETE,5.779147746938198,519339284.95655847,2.2216591484331474,12.83929646213206,,66.12130560676894,1973904597.101045,4.233519177562402,10.0,18.084312638153254,0,s0010_h01_bh01,80.0
0.8002718216437295,ALL_HALO_FLUX_COMPLETE,2,0.16681005372000587,667240.2148800235,0.0003380306301834238,SUBGRID_MASS_FRACTION_TOO_LARGE,4069363.8109130072,,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,22,RESOLVED_FP_REPLACEMENT_REQUIRED,12270818.09012212,12270818.09012212,,INTERFACE_COMPLETE,6.615036716548617,399060863.3480359,1.9262295503787707,12.742079200256502,,52.75483077045419,1973904597.101045,4.681351437659368,10.0,18.710791353386824,0,s0010_h01_bh02,80.0
0.7928425112900602,ALL_HALO_FLUX_COMPLETE,3,0.21544346900318834,861773.8760127533,0.0004365833471781711,SUBGRID_MASS_FRACTION_TOO_LARGE,5910944.904012088,,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,23,RESOLVED_FP_REPLACEMENT_REQUIRED,16044253.255972588,16044253.255972588,,INTERFACE_COMPLETE,7.336680840303454,297812762.53078246,1.6740019201567853,12.281617814245479,,48.09502368750048,1973904597.101045,5.364236590230196,10.0,19.58545926417228,0,s0010_h01_bh03,80.0
0.8063307888651154,ALL_HALO_FLUX_COMPLETE,4,0.2782559402207124,1113023.7608828498,0.0005638690757990436,SUBGRID_MASS_FRACTION_TOO_LARGE,9337349.369481077,,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,24,RESOLVED_FP_REPLACEMENT_REQUIRED,21444305.185092863,21444305.185092863,,INTERFACE_COMPLETE,7.8364394055775,212879768.7557087,1.4469015923096469,11.338556653968148,,45.04944144306432,1973904597.101045,6.492782612475268,10.0,20.87027800582197,0,s0010_h01_bh04,80.0
0.8433898439666,ALL_HALO_FLUX_COMPLETE,5,0.35938136638046275,1437525.465521851,0.0007282649159605072,SUBGRID_MASS_FRACTION_TOO_LARGE,16221938.74048973,,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,25,RESOLVED_FP_REPLACEMENT_REQUIRED,29325497.173055578,29325497.173055578,,INTERFACE_COMPLETE,8.016327676804135,142283439.73808897,1.2209936079102275,9.787884852291693,,42.55568910292071,1973904597.101045,8.599440985958573,10.0,22.90287275431454,0,s0010_h01_bh05,80.0
0.9049257282852902,ALL_HALO_FLUX_COMPLETE,6,0.46415888336127786,1856635.5334451115,0.0009405903082508854,SUBGRID_MASS_FRACTION_TOO_LARGE,31093116.072300494,ANGULAR_JUMP_CORRECTION_REQUIRED,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,26,RESOLVED_FP_REPLACEMENT_REQUIRED,41204113.10626853,41204113.10626853,,INTERFACE_COMPLETE,7.823984062084311,83677933.6544246,0.950229692283466,7.4345819677451175,,39.73661928895741,1973904597.101045,13.331809736301457,10.0,26.465208981525677,0,s0010_h01_bh06,80.0
0.9866253519323412,ALL_HALO_FLUX_COMPLETE,7,0.5994842503189409,2397937.001275764,0.0012148190975376774,SUBGRID_MASS_FRACTION_TOO_LARGE,65202244.86255123,ANGULAR_JUMP_CORRECTION_REQUIRED,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,27,RESOLVED_FP_REPLACEMENT_REQUIRED,65202244.86255123,65202244.86255123,,INTERFACE_COMPLETE,7.280891301560877,47586224.76858572,0.7499864587796182,5.460569884016968,,5.43704621376121,1973904597.101045,23.713601957276413,10.0,32.69333400338224,0,s0010_h01_bh07,80.0
1.0746448749710367,ALL_HALO_FLUX_COMPLETE,8,0.774263682681127,3097054.730724508,0.0015689991984784706,SUBGRID_MASS_FRACTION_TOO_LARGE,146633000.5810922,ANGULAR_JUMP_CORRECTION_REQUIRED,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,28,RESOLVED_FP_REPLACEMENT_REQUIRED,146633000.5810922,146633000.5810922,,INTERFACE_COMPLETE,6.480487162368195,25709494.05362417,0.5879680191531758,3.810319200005213,,4.512270396773063,1973904597.101045,47.890778933911,10.0,41.839349953688696,0,s0010_h01_bh08,80.0
1.1444496194787708,ALL_HALO_FLUX_COMPLETE,9,1.0,4000000.0,0.00202644038920349,SUBGRID_MASS_FRACTION_TOO_LARGE,344288272.48306125,ANGULAR_JUMP_CORRECTION_REQUIRED,False,MATCHING_RADIUS_OUTSIDE_CONSERVATIVE_KEPLER_DOMAIN,NONLOCAL_JUMP_OPERATOR_REQUIRED,1,0.1291549665014884,29,RESOLVED_FP_REPLACEMENT_REQUIRED,344288272.48306125,344288272.48306125,,INTERFACE_COMPLETE,5.552384970871155,14727388.172066944,0.5077209732655095,2.81906230135549,,3.674573861164922,1973904597.101045,98.42111292511494,10.0,53.34888917830029,0,s0010_h01_bh09,80.0
